##2015년 8월 31일 http://www.krx.co.kr/에서 다운로드받음. ,,,,,,,,,,,,http://financialfreedom.kr/834,
market,code,company,categoryCode,category,stocks,capitalStock,parValue,currency,tel,address,code.yahoo,code.google,
코스닥,095270,웨이브일렉트로,032604,통신 및 방송 장비 제조업,"10,594,500","5,297,250,000",500,원(KRW),031-269-0010,경기 수원시 권선구 서둔동 14-10,095270.KQ,KOSDAQ:095270,
코스닥,900130,웨이포트,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","55,880,000","173,937,000",0,중국위안(CNY),86-573-8322-5888,"Suite 2008, 20/F., Jardine House, 1 Connaught Place, Central, Hong Kong",900130.KQ,KOSDAQ:900130,
코스닥,036260,웰메이드예당,147509,기타 사업지원 서비스업,"16,785,547","8,392,773,500",500,원(KRW),02-3443-1960,"서울특별시 강남구 압구정로 113 (압구정로, 뉴타운빌딩3층)",036260.KQ,KOSDAQ:036260,
코스닥,065950,웰크론,031302,직물직조 및 직물제품 제조업,"25,027,585","12,513,792,500",500,원(KRW),(02)2107-6600,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,065950.KQ,KOSDAQ:065950,
코스닥,114190,웰크론강원,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","15,253,030","7,626,515,000",500,원(KRW),031-358-7683,경기도 화성시 장안면 포승장안로 919-18,114190.KQ,KOSDAQ:114190,
코스닥,076080,웰크론한텍,032902,특수 목적용 기계 제조업,"17,723,231","8,861,615,500",500,원(KRW),031-350-8900,경기도 화성시 향남읍 발안공단로 92-36,076080.KQ,KOSDAQ:076080,
코스닥,196700,웹스,032003,합성고무 및 플라스틱 물질 제조업,"6,254,000","3,127,000,000",500,원(KRW),051-896-6390,부산광역시 해운대구 센텀1로 28,196700.KQ,KOSDAQ:196700,
코스닥,069080,웹젠,105802,소프트웨어 개발 및 공급업,"35,310,884","17,655,442,000",500,원(KRW),031-627-6600,"경기도 성남시 분당구 판교로 242(삼평동, 판교디지털콘텐츠파크 B동)",069080.KQ,KOSDAQ:069080,
코스닥,039790,위노바,074607,기타 전문 도매업,"68,681,418","34,340,709,000",500,원(KRW),031-612-9999,경기도 평택시 청북면 청북산단로 178,039790.KQ,KOSDAQ:039790,
코스닥,044340,위닉스,032805,가정용 기기 제조업,"16,358,641","8,179,320,500",500,원(KRW),031 -499 -5085,경기도 시흥시 공단1대로 295(정왕동) 시화공단 3나 607호,044340.KQ,KOSDAQ:044340,
코스닥,043220,위드윈네트웍,074608,상품 종합 도매업,"25,901,869","12,950,934,500",500,원(KRW),02-6416-2200,서울시강남구청담동41청담벤처프라자8층,043220.KQ,KOSDAQ:043220,
코스닥,112040,위메이드,105802,소프트웨어 개발 및 공급업,"16,800,000","8,680,000,000",500,원(KRW),02-3709-2000,경기도 성남시 분당구 대왕판교로 644번길 49(삼평동 코리아벤처타운 업무시설비블럭 아이레보타워),112040.KQ,KOSDAQ:112040,
코스닥,038620,위즈코프,074707,연료 소매업,"28,179,242","14,089,621,000",500,원(KRW),02-2007-0300,"서울특별시 강남구 봉은사로 429 , 8층 ( 삼성동, 위즈빌딩)",038620.KQ,KOSDAQ:038620,
코스닥,036090,위지트,032902,특수 목적용 기계 제조업,"61,739,513","30,869,756,500",500,원(KRW),032-820-9900,"인천광역시 남동구 남동서로 187 (고잔동, 58B/5L)",036090.KQ,KOSDAQ:036090,
코스닥,136540,윈스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,305,231","5,652,615,500",500,원(KRW),031-622-8600,경기 성남시 분당구 삼평동 633 판교세븐벤처밸리 1동 7층,136540.KQ,KOSDAQ:136540,
코스닥,097800,윈팩,032601,반도체 제조업,"14,200,000","7,100,000,000",500,원(KRW),031-8020-4400,경기도 용인시 처인구 백암면 청강가창로 50,097800.KQ,KOSDAQ:097800,
코스닥,192390,윈하이텍,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","6,600,300","3,300,150,000",500,원(KRW),02-854-2818,충청북도 음성군 삼성면 하이텍산단로 99 &nbsp,192390.KQ,KOSDAQ:192390,
코스닥,044480,유니더스,032201,고무제품 제조업,"8,600,000","4,300,000,000",500,원(KRW),02-2203-3835,충청북도 증평군 증평읍 광장로 473-3 (주)유니더스,044480.KQ,KOSDAQ:044480,
코스닥,036200,유니셈,032902,특수 목적용 기계 제조업,"15,265,559","7,632,779,500",500,원(KRW),031-379-5800,경기도 화성시 동탄면 장지남길 10-7,036200.KQ,KOSDAQ:036200,
코스닥,018000,유니슨,032901,일반 목적용 기계 제조업,"41,854,738","20,927,369,000",500,원(KRW),02 -528 -8777,경상남도 사천시 사남면 해안산업로 513 -,018000.KQ,KOSDAQ:018000,
코스닥,011320,유니크,033003,자동차 부품 제조업,"19,320,695","9,660,347,500",500,원(KRW),055-340-2000,경상남도 김해시 진영읍 서부로179번길 90 (주)유니크,011320.KQ,KOSDAQ:011320,
코스닥,086390,유니테스트,032902,특수 목적용 기계 제조업,"18,507,268","9,253,634,000",500,원(KRW),031-205-6111,경기도 용인시 기흥구 기곡로 27 (주)유니테스트,086390.KQ,KOSDAQ:086390,
코스닥,048430,유라테크,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","11,520,000","5,760,000,000",500,원(KRW),070-7878-1500,세종특별자치시 전동면 아래깊은내길 25 주식회사 유라테크,048430.KQ,KOSDAQ:048430,
코스닥,089850,유비벨록스,105802,소프트웨어 개발 및 공급업,"6,051,454","3,025,727,000",500,원(KRW),02-2082-2431,서울특별시 구로구 디지털로31길 1213.14층,089850.KQ,KOSDAQ:089850,
코스닥,032620,유비케어,105802,소프트웨어 개발 및 공급업,"40,286,470","20,143,235,000",500,원(KRW),02-2105-5000,서울특별시 구로구 디지털로33길 28 우림이비지센터1차,032620.KQ,KOSDAQ:032620,
코스닥,078070,유비쿼스,032604,통신 및 방송 장비 제조업,"21,200,000","10,600,000,000",500,원(KRW),070-4865-0500,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스,078070.KQ,KOSDAQ:078070,
코스닥,024800,유성티엔에스,084902,육상 여객 운송업,"22,723,235","11,361,617,500",500,원(KRW),02 -3416-6644,"서울특별시 서초구 남부순환로 2583 9층(서초동, 서희타워)",024800.KQ,KOSDAQ:024800,
코스닥,054930,유신,137201,"건축기술, 엔지니어링 및 관련기술 서비스업","3,000,000","15,000,000,000","5,000",원(KRW),(02)6202-0114,서울특별시 강남구 역삼로4길 8,054930.KQ,KOSDAQ:054930,
코스닥,069330,유아이디,032602,전자부품 제조업,"11,887,792","5,943,896,000",500,원(KRW),(041)862-7576,세종특별자치시 전동면 노장공단길 25-9,069330.KQ,KOSDAQ:069330,
코스닥,049520,유아이엘,032602,전자부품 제조업,"11,392,470","5,696,235,000",500,원(KRW),031-948-1234,경기도 파주시 광탄면 보광로 869-26,049520.KQ,KOSDAQ:049520,
코스닥,204620,유안타제1호스팩,116601,금융지원 서비스업,"6,000,000","600,000,000",100,원(KRW),02-3770-2050,서울특별시 중구 을지로 76,204620.KQ,KOSDAQ:204620,
코스닥,219960,유안타제2호스팩,116601,금융지원 서비스업,"6,500,000","650,000,000",100,원(KRW),02-3770-2000,서울특별시 중구 을지로 76 유안타증권,219960.KQ,KOSDAQ:219960,
코스닥,036500,유원컴텍,032001,기초화학물질 제조업,"16,913,315","8,456,657,500",500,원(KRW),02-483-0890,충청북도 음성군 삼성면 덕정로144번길 114-17,036500.KQ,KOSDAQ:036500,
코스닥,195990,유지인트,032902,특수 목적용 기계 제조업,"11,548,800","5,774,400,000",500,원(KRW),053-582-8036,대구광역시 달성군 유가면 테크노중앙대로 139,195990.KQ,KOSDAQ:195990,
코스닥,023410,유진기업,032303,"시멘트, 석회, 플라스터 및 그 제품 제조업","74,000,000","37,000,000,000",500,원(KRW),02-3704-3300,경기도 부천시 오정구 석천로 457,023410.KQ,KOSDAQ:023410,
코스닥,056080,유진로봇,032902,특수 목적용 기계 제조업,"22,792,912","11,396,456,000",500,원(KRW),070-4657-7006,서울특별시 금천구 디지털로 130 1214호(가산동),056080.KQ,KOSDAQ:056080,
코스닥,215090,유진에이씨피씨스팩2호,116601,금융지원 서비스업,"5,500,000","550,000,000",100,원(KRW),02-368-6298,"서울특별시 영등포구 국제금융로2길 28 (여의도동, 유진투자증권빌딩)",215090.KQ,KOSDAQ:215090,
코스닥,084370,유진테크,032902,특수 목적용 기계 제조업,"22,372,427","11,186,213,500",500,원(KRW),(031)323-5700,경기도 용인시 처인구 양지면 추계로 42 유진테크,084370.KQ,KOSDAQ:084370,
코스닥,178780,유테크,032602,전자부품 제조업,"5,080,300","2,540,150,000",500,원(KRW),031-444-0202,경기도 안양시 만안구 전파로 48 &nbsp,178780.KQ,KOSDAQ:178780,
코스닥,044960,이-글 벳,032102,의약품 제조업,"11,668,434","5,834,217,000",500,원(KRW),041 -331 -4100,충청남도 예산군 신암면 추사로 235-34,044960.KQ,KOSDAQ:044960,
코스닥,039020,이건창호,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","14,327,078","14,327,078,000","1,000",원(KRW),032-760-0552,인천 남구 도화동 967-3,039020.KQ,KOSDAQ:039020,
코스닥,060230,이그잭스,032602,전자부품 제조업,"9,192,591","4,596,295,500",500,원(KRW),02-6959-2176,대구광역시 달성군 논공읍 논공로 556-,060230.KQ,KOSDAQ:060230,
코스닥,067920,이글루시큐리티,105802,소프트웨어 개발 및 공급업,"10,228,248","5,114,124,000",500,원(KRW),02 3452 8814,서울 강남구 삼성동 143-42 원방빌딩 6층,067920.KQ,KOSDAQ:067920,
코스닥,073490,이노와이어리스,032604,통신 및 방송 장비 제조업,"6,002,500","3,001,250,000",500,원(KRW),031-788-4600,경기도 성남시 분당구 서현로 190-,073490.KQ,KOSDAQ:073490,
코스닥,080420,이노칩,032602,전자부품 제조업,"14,907,743","7,453,871,500",500,원(KRW),031-315-7250,경기도 안산시 단원구 동산로27번길 42-7 이노칩테크놀러지(주),080420.KQ,KOSDAQ:080420,
코스닥,088390,이녹스,032602,전자부품 제조업,"12,308,242","6,154,121,000",500,원(KRW),031-727-9191,충청남도 아산시 둔포면 아산밸리로 171,088390.KQ,KOSDAQ:088390,
코스닥,053350,이니텍,105802,소프트웨어 개발 및 공급업,"19,790,916","9,895,458,000",500,원(KRW),(02)6445-7000,"서울특별시 구로구 디지털로26길 61 (구로동, 에이스하이앤드2차11층)",053350.KQ,KOSDAQ:053350,
코스닥,033110,이디,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","25,385,703","12,692,851,500",500,원(KRW),031 -730 -7332,경기도 성남시 중원구 둔촌대로457번길 14 (주)ED,033110.KQ,KOSDAQ:033110,
코스닥,041520,이라이콤,032602,전자부품 제조업,"12,188,730","6,094,365,000",500,원(KRW),(031)213-3881,경기도 수원시 영통구 신원로250번길 32 이라이콤(주),041520.KQ,KOSDAQ:041520,
코스닥,054210,이랜텍,032602,전자부품 제조업,"16,087,061","8,043,530,500",500,원(KRW),(031)211-8871~4,경기도 수원시 영통구 삼성로268번길 37,054210.KQ,KOSDAQ:054210,
코스닥,065440,이루온,105802,소프트웨어 개발 및 공급업,"9,658,100","4,829,050,000",500,원(KRW),070-4489-1000,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층 905호,065440.KQ,KOSDAQ:065440,
코스닥,115610,이미지스,032601,반도체 제조업,"7,669,128","3,834,564,000",500,원(KRW),031-888-5280,경기도 수원시 영통구 광교로 105 경기 R&DB 센터 3층 301호(이의동 906-5),115610.KQ,KOSDAQ:115610,
코스닥,217600,이베스트스팩2호,116601,금융지원 서비스업,"7,000,000","700,000,000",100,원(KRW),02-3779-8982,"서울특별시 강서구 강서로 426, 605호",217600.KQ,KOSDAQ:217600,
코스닥,078020,이베스트투자증권,116601,금융지원 서비스업,"40,481,190","202,405,950,000","5,000",원(KRW),02-3779-0100,서울특별시 영등포구 여의대로 14 (여의도동)KT빌딩 17층,078020.KQ,KOSDAQ:078020,
코스닥,080010,이상네트웍스,074601,상품 중개업,"9,000,000","4,500,000,000",500,원(KRW),02-3397-0500,"서울특별시 금천구 가산로9길 109 (가산동,이에스빌딩)",080010.KQ,KOSDAQ:080010,
코스닥,086890,이수앱지스,032103,의료용품 및 기타 의약관련제품 제조업,"19,581,052","9,790,526,000",500,원(KRW),031-696-4700,"경기도 성남시 분당구 대왕판교로712번길 22, 씨동 5층(삼평동, 글로벌알앤디센터)",086890.KQ,KOSDAQ:086890,
코스닥,047560,이스트소프트,105802,소프트웨어 개발 및 공급업,"9,899,400","4,949,700,000",500,원(KRW),02-583-4620,"서울특별시 서초구 반포대로 3 (서초동, 이스트빌딩)",047560.KQ,KOSDAQ:047560,
코스닥,900110,이스트아시아홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","48,103,140","308,258,695",0,중국위안(CNY),852-3189-0100,"-Units 705-706, 7th Floor, 9 Queen's Road Central, Hong Kong",900110.KQ,KOSDAQ:900110,
코스닥,067010,이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","7,500,000","3,750,000,000",500,원(KRW),02-3415-8300,"서울특별시 서초구 반포대로28길 8 (서초동, 일홍빌딩 3,4,5층)",067010.KQ,KOSDAQ:067010,
코스닥,102710,이엔에프테크놀로지,032004,기타 화학제품 제조업,"14,200,000","7,100,000,000",500,원(KRW),02-3440-4300,서울특별시 강남구 봉은사로 151 수산빌딩,102710.KQ,KOSDAQ:102710,
코스닥,094190,이엘케이,032602,전자부품 제조업,"17,595,366","8,797,683,000",500,원(KRW),042-939-9300,대전광역시 유성구 테크노2로 89 이엘케이대덕공장,094190.KQ,KOSDAQ:094190,
코스닥,123570,이엠넷,137103,광고업,"5,500,000","2,750,000,000",500,원(KRW),02-2277-8877,"서울특별시 구로구 디지털로34길 27 (구로동, 대륭포스트타워3차7층)",123570.KQ,KOSDAQ:123570,
코스닥,095190,이엠코리아,032902,특수 목적용 기계 제조업,"21,413,947","10,706,973,500",500,원(KRW),055-274-9600,경상남도 함안군 군북면 함마대로 290-34 -,095190.KQ,KOSDAQ:095190,
코스닥,091120,이엠텍,032602,전자부품 제조업,"14,035,223","7,017,611,500",500,원(KRW),055-710-6000,부산광역시 금정구 부산대학로63번길 2-1,091120.KQ,KOSDAQ:091120,
코스닥,039030,이오테크닉스,032902,특수 목적용 기계 제조업,"12,270,626","6,135,313,000",500,원(KRW),031 -420 -2781,경기도 안양시 동안구 동편로 91,039030.KQ,KOSDAQ:039030,
코스닥,088290,이원컴포텍,033003,자동차 부품 제조업,"12,528,669","6,264,334,500",500,원(KRW),041-740-3112,충청남도 논산시 연무읍 원앙로503번길 127-33 이원컴포텍(주),088290.KQ,KOSDAQ:088290,
코스닥,033600,이젠텍,033003,자동차 부품 제조업,"11,500,000","5,750,000,000",500,원(KRW),031 -660 -9900,경기도 평택시 산단로 255,033600.KQ,KOSDAQ:033600,
코스닥,035810,이지바이오,031008,동물용 사료 및 조제식품 제조업,"50,524,161","25,638,020,000",500,원(KRW),02 -501 -9988,서울특별시 강남구 강남대로 310 유니온센타3층,035810.KQ,KOSDAQ:035810,
코스닥,090850,이지웰페어,105802,소프트웨어 개발 및 공급업,"9,893,000","4,946,500,000",500,원(KRW),02-3282-7900,서울특별시 구로구 구로동 187-10 코오롱사이언스밸리 1차 1401호,090850.KQ,KOSDAQ:090850,
코스닥,058530,이큐스앤자루,032902,특수 목적용 기계 제조업,"29,969,056","14,984,528,000",500,원(KRW),(031)495-8262,경기 안산시 단원구 성곡동 728-3 시화공단 4바 204호,058530.KQ,KOSDAQ:058530,
코스닥,092130,이크레더블,106309,기타 정보 서비스업,"12,043,600","6,146,800,000",500,원(KRW),02-2101-9100,서울특별시 구로구 디지털로33길 27 삼성IT밸리 8층,092130.KQ,KOSDAQ:092130,
코스닥,016250,이테크건설,064101,건물 건설업,"2,800,000","14,000,000,000","5,000",원(KRW),02-510-5600,서울특별시 서초구 양재대로 246(염곡동),016250.KQ,KOSDAQ:016250,
코스닥,096040,이트론,032603,컴퓨터 및 주변장치 제조업,"99,744,968","19,948,993,600",200,원(KRW),02-528-9377,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호,096040.KQ,KOSDAQ:096040,
코스닥,134060,이퓨쳐,105801,"서적, 잡지 및 기타 인쇄물 출판업","4,769,250","2,384,625,000",500,원(KRW),02-3400-0509,서울특별시 송파구 백제고분로 91 4층,134060.KQ,KOSDAQ:134060,
코스닥,001840,이화공영,064101,건물 건설업,"19,805,760","9,902,880,000",500,원(KRW),02 -336 -0041,"서울특별시 마포구 양화로 104 (서교동,삼윤빌딩)",001840.KQ,KOSDAQ:001840,
코스닥,024810,이화전기,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","191,248,980","38,249,796,000",200,원(KRW),02 -414 -8111,서울특별시 강남구 논현로 746 석호빌딩,024810.KQ,KOSDAQ:024810,
코스닥,041830,인바디,032701,의료용 기기 제조업,"13,683,782","6,841,891,000",500,원(KRW),02 -501 -3939,서울시 강남구 논현로2길 54(개포동 1164-21),041830.KQ,KOSDAQ:041830,
코스닥,060150,인선이엔티,053802,폐기물 처리업,"34,125,000","17,062,500,000",500,원(KRW),031-969-1500,경기도 고양시 일산동구 동국로 240 인선ENT(주),060150.KQ,KOSDAQ:060150,
코스닥,033230,인성정보,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","16,965,620","8,482,810,000",500,원(KRW),02-3400-7000,서울특별시 송파구 위례성대로22길 28 인성정보,033230.KQ,KOSDAQ:033230,
코스닥,037330,인지디스플레,032602,전자부품 제조업,"35,603,146","17,801,573,000",500,원(KRW),041-330-3051,경기도 안산시 단원구 동산로 88,037330.KQ,KOSDAQ:037330,
코스닥,083640,인콘,032604,통신 및 방송 장비 제조업,"6,394,863","3,197,431,500",500,원(KRW),031-455-8600,경기도 안양시 동안구 엘에스로 91 16-27 (호계동1027-5) 윈포넷빌딩,083640.KQ,KOSDAQ:083640,
코스닥,049070,인탑스,032604,통신 및 방송 장비 제조업,"8,600,000","4,300,000,000",500,원(KRW),031-441-4181,경기도 안양시 만안구 안양천서로 51,049070.KQ,KOSDAQ:049070,
코스닥,119610,인터로조,032703,"안경, 사진장비 및 기타 광학기기 제조업","10,776,000","5,388,000,000",500,원(KRW),031-611-4760,경기도 평택시 산단로15번길 28,119610.KQ,KOSDAQ:119610,
코스닥,017250,인터엠,032605,영상 및 음향기기 제조업,"18,926,986","9,463,493,000",500,원(KRW),031 -860 -7121,경기도 양주시 화합로1402번길 73 (덕정동),017250.KQ,KOSDAQ:017250,
코스닥,108790,인터파크,074709,무점포 소매업,"32,841,519","16,420,759,500",500,원(KRW),02-3484-3993,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩,108790.KQ,KOSDAQ:108790,
코스닥,035080,인터파크홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업","59,500,000","30,421,046,500",500,원(KRW),02-3484-3993,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩,035080.KQ,KOSDAQ:035080,
코스닥,051370,인터플렉스,032602,전자부품 제조업,"16,380,672","8,190,336,000",500,원(KRW),(031)494-4290,경기도 안산시 단원구 강촌로 149 스마트센터,051370.KQ,KOSDAQ:051370,
코스닥,023430,인테그레이티드에너지,074607,기타 전문 도매업,"135,769,576","67,884,788,000",500,원(KRW),02 - 556 - 7115,"서울특별시 강남구 언주로 551(역삼동, 프라자빌딩 7층)",023430.KQ,KOSDAQ:023430,
코스닥,064290,인텍플러스,032902,특수 목적용 기계 제조업,"9,290,333","4,645,166,500",500,원(KRW),042-930-9900,대전광역시 유성구 테크노2로 263 (주)인텍플러스,064290.KQ,KOSDAQ:064290,
코스닥,150840,인트로메딕,032701,의료용 기기 제조업,"7,171,178","3,585,589,000",500,원(KRW),02-801-9300,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1104호,150840.KQ,KOSDAQ:150840,
코스닥,048530,인트론바이오,032101,기초 의약물질 및 생물학적 제제 제조업,"15,038,462","7,519,231,000",500,원(KRW),317395360,경기도 성남시 중원구 사기막골로 137 중앙인더스피아 5차 701~704호,048530.KQ,KOSDAQ:048530,
코스닥,115310,인포바인,106102,전기통신업,"3,113,672","1,556,836,000",500,원(KRW),02-3775-3366,서울특별시 마포구 마포대로 144 태영빌딩 5층,115310.KQ,KOSDAQ:115310,
코스닥,039290,인포뱅크,106309,기타 정보 서비스업,"8,693,978","4,346,989,000",500,원(KRW),031-628-1500,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 12층,039290.KQ,KOSDAQ:039290,
코스닥,036220,인포피아,032103,의료용품 및 기타 의약관련제품 제조업,"8,696,659","4,348,329,500",500,원(KRW),031-460-0300,경기도 안양시 동안구 안양천동로 132,036220.KQ,KOSDAQ:036220,
코스닥,041020,인프라웨어,105802,소프트웨어 개발 및 공급업,"18,618,160","9,309,080,000",500,원(KRW),02-537-0538,서울 서초구 반포동 48-1,041020.KQ,KOSDAQ:041020,
코스닥,071200,인피니트헬스케어,105802,소프트웨어 개발 및 공급업,"24,376,583","12,188,291,500",500,원(KRW),02-2194-1600,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차 12층,071200.KQ,KOSDAQ:071200,
코스닥,101930,인화정공,033101,선박 및 보트 건조업,"9,331,705","4,665,852,500",500,원(KRW),055-299-0954,경상남도 창원시 의창구 차룡로14번길 55 인화정공(주) (팔용동),101930.KQ,KOSDAQ:101930,
코스닥,078940,일경산업개발,064203,전기 및 통신 공사업,"14,796,104","7,398,052,000",500,원(KRW),02-820-2649,충청남도 공주시 흑수골길 12 (신관동 248-3),078940.KQ,KOSDAQ:078940,
코스닥,068330,일신바이오,032901,일반 목적용 기계 제조업,"44,216,140","4,421,614,000",100,원(KRW),031-867-1384,경기도 동두천시 삼육사로548번길 84,068330.KQ,KOSDAQ:068330,
코스닥,058450,일야,032604,통신 및 방송 장비 제조업,"9,780,000","4,890,000,000",500,원(KRW),032-815-3500,인천광역시 남동구 은봉로 129,058450.KQ,KOSDAQ:058450,
코스닥,019540,일지테크,033003,자동차 부품 제조업,"13,513,500","6,756,750,000",500,원(KRW),053 -856 -8080,경상북도 경산시 진량읍 공단4로 50 주일지테크,019540.KQ,KOSDAQ:019540,
코스닥,094820,일진파워,032901,일반 목적용 기계 제조업,"15,078,709","7,539,354,500",500,원(KRW),052-237-5330,울산광역시 울주군 온산읍 산암로 42 (주)일진에너지,094820.KQ,KOSDAQ:094820,
코스닥,049550,잉크테크,032004,기타 화학제품 제조업,"8,678,270","4,640,126,500",500,원(KRW),031-496-5400,경기도 안산시 단원구 능안로 98-12잉크테크,049550.KQ,KOSDAQ:049550,
코스닥,043910,자연과환경,053901,환경 정화 및 복원업,"19,875,357","9,937,678,500",500,원(KRW),041-852-3355,충청남도 공주시 우성면 보흥1길 116-28,043910.KQ,KOSDAQ:043910,
코스닥,049630,재영솔루텍,032703,"안경, 사진장비 및 기타 광학기기 제조업","31,864,445","15,932,222,500",500,원(KRW),(032)820-0522,인천광역시 연수구 갯벌로 118,049630.KQ,KOSDAQ:049630,
코스닥,065530,전파기지국,106102,전기통신업,"5,286,000","26,430,000,000","5,000",원(KRW),(02)2077-3114,서울 송파구 방이동 149-4 순창빌딩 5층,065530.KQ,KOSDAQ:065530,
코스닥,040420,정상제이엘에스,168505,일반 교습 학원,"15,677,552","8,478,776,000",500,원(KRW),02-3413-9100,서울특별시 강남구 영동대로 229,040420.KQ,KOSDAQ:040420,
코스닥,045510,정원엔시스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","28,888,259","14,444,129,500",500,원(KRW),02 -5147-007(,서울특별시 강남구 도산대로1길 46 (신사동),045510.KQ,KOSDAQ:045510,
코스닥,065620,제낙스,032401,1차 철강 제조업,"21,372,644","10,686,322,000",500,원(KRW),051-804-6500,부산광역시 부산진구 동성로 109,065620.KQ,KOSDAQ:065620,
코스닥,095700,제넥신,137001,자연과학 및 공학 연구개발업,"7,622,820","3,811,410,000",500,원(KRW),031-628-3243,경기도 성남시 분당구 대왕판교로 700 코리아바이오파크 B동 4층,095700.KQ,KOSDAQ:095700,
코스닥,187420,제노포커스,032101,기초 의약물질 및 생물학적 제제 제조업,"8,940,453","4,470,226,500",500,원(KRW),042-862-4483,대전광역시 유성구 테크노1로 65(관평동),187420.KQ,KOSDAQ:187420,
코스닥,123330,제닉,032004,기타 화학제품 제조업,"6,300,000","3,150,000,000",500,원(KRW),02-579-0833,"서울특별시 서초구 강남대로27길 15-5 성경빌딩 (양재동,성경빌딩 1층)",123330.KQ,KOSDAQ:123330,
코스닥,159580,제로투세븐,074604,가정용품 도매업,"12,290,000","6,145,000,000",500,원(KRW),02-740-3188,"서울특별시 종로구 인사동5길 41 한미빌딩 9층,11층",159580.KQ,KOSDAQ:159580,
코스닥,147830,제룡산업,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","7,932,320","3,966,160,000",500,원(KRW),02-2204-3700,서울특별시 광진구 아차산로 628 (광장동),147830.KQ,KOSDAQ:147830,
코스닥,033100,제룡전기,032801,"전동기, 발전기 및 전기 변환 공급 제어 장치 제조업","16,062,409","8,031,204,500",500,원(KRW),02-2204-6300,서울특별시 광진구 아차산로 628,033100.KQ,KOSDAQ:033100,
코스닥,019570,제미니투자,116402,투자기관,"24,413,570","12,206,785,000",500,원(KRW),02-6230-1000,서울시 강남구 역삼동 158-12 서영빌딩 10층,019570.KQ,KOSDAQ:019570,
코스닥,079370,제우스,032902,특수 목적용 기계 제조업,"10,384,000","5,192,000,000",500,원(KRW),031-377-9500,경기도 오산시 경기동로 161-6 (부산동),079370.KQ,KOSDAQ:079370,
코스닥,054950,제이브이엠,032901,일반 목적용 기계 제조업,"6,330,908","3,165,454,000",500,원(KRW),053-584-9999,대구광역시 달서구 호산동로 121,054950.KQ,KOSDAQ:054950,
코스닥,137950,제이씨케미칼,032004,기타 화학제품 제조업,"13,340,000","6,670,000,000",500,원(KRW),02-6321-1333,울산광역시 울주군 온산읍 화산1길 70,137950.KQ,KOSDAQ:137950,
코스닥,033320,제이씨현시스템,074605,기계장비 및 관련 물품 도매업,"19,114,432","9,557,216,000",500,원(KRW),02-2105-9100,서울특별시 용산구 새창로45길 74,033320.KQ,KOSDAQ:033320,
코스닥,126880,제이엔케이히터,032901,일반 목적용 기계 제조업,"8,000,000","4,000,000,000",500,원(KRW),02-2026-4250,서울특별시 금천구 가산디지털1로 168,126880.KQ,KOSDAQ:126880,
코스닥,033050,제이엠아이,031802,기록매체 복제업,"32,579,342","32,579,342,000","1,000",원(KRW),031 -376 -9494,경기도 화성시 동탄면 동탄산단8길 15-20,033050.KQ,KOSDAQ:033050,
코스닥,094970,제이엠티,032602,전자부품 제조업,"16,748,240","8,374,120,000",500,원(KRW),070-7500-4320,경기도 평택시 산단로 63-19 (모곡동),094970.KQ,KOSDAQ:094970,
코스닥,058420,제이웨이,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","9,291,750","4,645,875,000",500,원(KRW),02-3400-8500,광주광역시 광산구 장신로50번길 9-22(장덕동)3층,058420.KQ,KOSDAQ:058420,
코스닥,036420,제이콘텐트리,137103,광고업,"114,068,982","57,034,491,000",500,원(KRW),02-3015-0540,서울특별시 강남구 도산대로 156(논현동),036420.KQ,KOSDAQ:036420,
코스닥,089790,제이티,032902,특수 목적용 기계 제조업,"7,472,424","3,736,212,000",500,원(KRW),070-4172-0100,충청남도 천안시 서북구 직산읍 4산단3로 135,089790.KQ,KOSDAQ:089790,
코스닥,052670,제일바이오,032102,의약품 제조업,"9,600,000","4,800,000,000",500,원(KRW),031-494-8226,경기 안산시 목내동 456-2,052670.KQ,KOSDAQ:052670,
